Observer;SessionID;Block;sfmWidth;showHalo;playSound;Event;Value;Time;RelativeLocation;Direction
UKS1989m;2016-12-05-10-39-45;3;175;False;False;Reverse rotation;;4,02623;1,00662;-1
UKS1989m;2016-12-05-10-39-45;3;175;False;False;Percept;-1;4,65427;0,697598;-1
UKS1989m;2016-12-05-10-39-45;3;175;False;False;Percept;1;7,0734;-0,511471;-1
UKS1989m;2016-12-05-10-39-45;3;175;False;False;Trajectory limit;1;8,04046;-0,9965;1
UKS1989m;2016-12-05-10-39-45;3;175;False;False;Reverse rotation;;8,04646;-0,9965;1
UKS1989m;2016-12-05-10-39-45;3;175;False;False;Percept;1;10,0256;-0,012444;1
UKS1989m;2016-12-05-10-39-45;3;175;False;False;Trajectory limit;-1;12,0437;1,00511;-1
UKS1989m;2016-12-05-10-39-45;3;175;False;False;Reverse rotation;;12,0497;1,00511;-1
UKS1989m;2016-12-05-10-39-45;3;175;False;False;Percept;-1;12,7277;0,671595;-1
UKS1989m;2016-12-05-10-39-45;3;175;False;False;Percept;1;15,0459;-0,487972;-1
UKS1989m;2016-12-05-10-39-45;3;175;False;False;Trajectory limit;1;16,0639;-0,994999;1
UKS1989m;2016-12-05-10-39-45;3;175;False;False;Reverse rotation;;16,0709;-0,994999;1
UKS1989m;2016-12-05-10-39-45;3;175;False;False;Percept;-1;19,0501;0,489586;1
UKS1989m;2016-12-05-10-39-45;3;175;False;False;Trajectory limit;-1;20,0671;1,00662;-1
UKS1989m;2016-12-05-10-39-45;3;175;False;False;Reverse rotation;;20,0731;1,00662;-1
UKS1989m;2016-12-05-10-39-45;3;175;False;False;Percept;1;21,0012;0,547589;-1
UKS1989m;2016-12-05-10-39-45;3;175;False;False;Trajectory limit;1;24,0874;-0,9965;1
UKS1989m;2016-12-05-10-39-45;3;175;False;False;Reverse rotation;;24,0934;-0,9965;1
UKS1989m;2016-12-05-10-39-45;3;175;False;False;Percept;-1;24,8214;-0,63798;1
UKS1989m;2016-12-05-10-39-45;3;175;False;False;Percept;1;27,1065;0,504586;1
UKS1989m;2016-12-05-10-39-45;3;175;False;False;Trajectory limit;-1;28,0906;1,00511;-1
