Observer;SessionID;Block;Occluder;Color;Event;Value;Time;RelativeLocation;Direction
BPM1997w;2016-12-06-14-44-03;12;100;y;Reverse rotation;;34,836;1,01761;1
BPM1997w;2016-12-06-14-44-03;12;100;y;Trajectory limit;-1;34,846;1,02611;-1
BPM1997w;2016-12-06-14-44-03;12;100;y;Reverse rotation;;34,852;1,02611;-1
BPM1997w;2016-12-06-14-44-03;12;100;y;Trajectory limit;1;34,862;1,01811;1
BPM1997w;2016-12-06-14-44-03;12;100;y;Reverse rotation;;34,869;1,01811;1
BPM1997w;2016-12-06-14-44-03;12;100;y;Trajectory limit;-1;34,879;1,02661;-1
BPM1997w;2016-12-06-14-44-03;12;100;y;Reverse rotation;;34,885;1,02661;-1
BPM1997w;2016-12-06-14-44-03;12;100;y;Trajectory limit;1;34,896;1,01811;1
BPM1997w;2016-12-06-14-44-03;12;100;y;Reverse rotation;;34,902;1,01811;1
BPM1997w;2016-12-06-14-44-03;12;100;y;Trajectory limit;-1;34,912;1,02611;-1
BPM1997w;2016-12-06-14-44-03;12;100;y;Reverse rotation;;34,919;1,02611;-1
BPM1997w;2016-12-06-14-44-03;12;100;y;Trajectory limit;1;34,929;1,01761;1
BPM1997w;2016-12-06-14-44-03;12;100;y;Reverse rotation;;34,936;1,01761;1
BPM1997w;2016-12-06-14-44-03;12;100;y;Trajectory limit;-1;34,946;1,02611;-1
BPM1997w;2016-12-06-14-44-03;12;100;y;Reverse rotation;;34,954;1,02611;-1
BPM1997w;2016-12-06-14-44-03;12;100;y;Trajectory limit;1;34,962;1,01811;1
BPM1997w;2016-12-06-14-44-03;12;100;y;Reverse rotation;;34,969;1,01811;1
BPM1997w;2016-12-06-14-44-03;12;100;y;Trajectory limit;-1;34,979;1,02661;-1
BPM1997w;2016-12-06-14-44-03;12;100;y;Reverse rotation;;34,986;1,02661;-1
BPM1997w;2016-12-06-14-44-03;12;100;y;Trajectory limit;1;34,996;1,01811;1
BPM1997w;2016-12-06-14-44-03;12;100;y;Reverse rotation;;35,002;1,01811;1
BPM1997w;2016-12-06-14-44-03;12;100;y;Trajectory limit;-1;35,013;1,02661;-1
BPM1997w;2016-12-06-14-44-03;12;100;y;Reverse rotation;;35,019;1,02661;-1
BPM1997w;2016-12-06-14-44-03;12;100;y;Trajectory limit;1;35,029;1,01861;1
BPM1997w;2016-12-06-14-44-03;12;100;y;Reverse rotation;;35,036;1,01861;1
BPM1997w;2016-12-06-14-44-03;12;100;y;Trajectory limit;-1;35,046;1,02711;-1
