Time;Block;Trial;Event;Value
8055;4;3;trial start;3
8730;4;3;percept;Up
9264;4;3;sound;1000
12056;4;4;trial start;4
12580;4;4;percept;Down
16064;4;5;trial start;5
16572;4;5;percept;Up
16773;4;5;sound;1500
20065;4;6;trial start;6
20672;4;6;percept;Down
21281;4;6;sound;1000
22458;4;6;blink;58
24073;4;7;trial start;7
24939;4;7;percept;Up
28074;4;8;trial start;8
28956;4;8;percept;Down
29290;4;8;sound;1000
32082;4;9;trial start;9
32665;4;9;percept;Up
32791;4;9;sound;1500
36082;4;10;trial start;10
36657;4;10;percept;Down
37155;4;10;blink;103
40091;4;11;trial start;11
40732;4;11;percept;Up
41300;4;11;sound;1000
44092;4;12;trial start;12
44699;4;12;percept;Down
44808;4;12;sound;1500
48100;4;13;trial start;13
48867;4;13;percept;Up
51185;4;13;blink;44
52101;4;14;trial start;14
52983;4;14;percept;Down
53317;4;14;sound;1000
56109;4;15;trial start;15
56818;4;15;sound;1500
56900;4;15;percept;Up
60110;4;16;trial start;16
60676;4;16;percept;Down
64023;4;16;blink;91
64118;4;17;trial start;17
64827;4;17;sound;1500
64876;4;17;percept;Up
68119;4;18;trial start;18
68901;4;18;percept;Down
69335;4;18;sound;1000
72127;4;19;trial start;19
73010;4;19;percept;Up
73989;4;19;blink;66
76128;4;20;trial start;20
76994;4;20;percept;Down
77344;4;20;sound;1000
80136;4;21;trial start;21
80845;4;21;sound;1500
81586;4;21;percept;Up
84137;4;22;trial start;22
84494;4;22;percept;Down
86880;4;22;blink;102
88145;4;23;trial start;23
88603;4;23;percept;Up
88854;4;23;sound;1500
92146;4;24;trial start;24
92620;4;24;percept;Down
92862;4;24;sound;1500
96036;4;25;trial start;25
