Time;Block;Trial;Event;Value
24063;3;7;trial start;7
24879;3;7;percept;Down
28064;3;8;trial start;8
28132;3;8;blink;141
28888;3;8;percept;Down
29281;3;8;sound;1000
29927;3;8;blink;976
31605;3;8;percept;Up
32072;3;9;trial start;9
32781;3;9;sound;1500
32792;3;9;percept;Down
33373;3;9;blink;1401
35688;3;9;percept;Down
36073;3;10;trial start;10
36772;3;10;percept;Up
37506;3;10;blink;98
38564;3;10;percept;Down
40081;3;11;trial start;11
40930;3;11;percept;Up
41290;3;11;sound;1000
41791;3;11;blink;1051
43531;3;11;percept;Down
44082;3;12;trial start;12
44798;3;12;sound;1500
45531;3;12;percept;Up
46271;3;12;blink;901
47981;3;12;percept;Up
48090;3;13;trial start;13
48565;3;13;percept;Down
50283;3;13;blink;216
52091;3;14;trial start;14
52498;3;14;percept;Up
53307;3;14;sound;1000
53871;3;14;blink;976
55515;3;14;percept;Down
56099;3;15;trial start;15
56699;3;15;percept;Up
57307;3;15;sound;1000
57150;3;15;blink;159
57913;3;15;blink;1051
59457;3;15;percept;Down
60100;3;16;trial start;16
60791;3;16;percept;Up
63022;3;16;blink;160
64108;3;17;trial start;17
64817;3;17;sound;1500
65429;3;17;blink;1451
67508;3;17;percept;Down
68109;3;18;trial start;18
69325;3;18;sound;1000
69433;3;18;percept;Up
69930;3;18;blink;1026
71725;3;18;percept;Up
72117;3;19;trial start;19
72725;3;19;percept;Down
73578;3;19;blink;69
75184;3;19;blink;109
76118;3;20;trial start;20
76834;3;20;sound;1500
77134;3;20;percept;Up
77483;3;20;blink;1476
79600;3;20;percept;Down
80126;3;21;trial start;21
80835;3;21;sound;1500
80967;3;21;percept;Up
81401;3;21;blink;1276
83393;3;21;percept;Down
84127;3;22;trial start;22
84052;3;22;blink;121
84784;3;22;percept;Up
84835;3;22;blink;168
88135;3;23;trial start;23
88859;3;23;percept;Up
89143;3;23;blink;99
89344;3;23;sound;1000
89953;3;23;blink;951
91518;3;23;percept;Down
92136;3;24;trial start;24
92976;3;24;percept;Up
93352;3;24;sound;1000
93785;3;24;blink;1026
95302;3;24;percept;Down
96034;3;25;trial start;25
22;4;1;trial start;1
704;4;1;blink;63
2062;4;1;percept;Up
4038;4;2;trial start;2
4620;4;2;percept;Down
4754;4;2;sound;1500
5340;4;2;blink;1376
7354;4;2;percept;Up
8047;4;3;trial start;3
8479;4;3;percept;Down
8755;4;3;sound;1500
9396;4;3;blink;1426
11346;4;3;percept;Up
12047;4;4;trial start;4
12521;4;4;percept;Down
14535;4;4;blink;173
16056;4;5;trial start;5
16764;4;5;sound;1500
16913;4;5;percept;Down
17408;4;5;blink;1301
19413;4;5;percept;Up
20056;4;6;trial start;6
20597;4;6;percept;Down
21273;4;6;sound;1000
21903;4;6;blink;1001
23355;4;6;percept;Up
24065;4;7;trial start;7
24847;4;7;percept;Down
28065;4;8;trial start;8
29123;4;8;percept;Up
29282;4;8;sound;1000
29250;4;8;blink;261
30006;4;8;blink;1076
31998;4;8;percept;Up
32074;4;9;trial start;9
32782;4;9;sound;1500
32793;4;9;percept;Down
33431;4;9;blink;1401
35398;4;9;percept;Up
36074;4;10;trial start;10
37007;4;10;percept;Down
38306;4;10;blink;158
40083;4;11;trial start;11
40690;4;11;percept;Down
41291;4;11;sound;1000
41948;4;11;blink;976
43957;4;11;percept;Down
44083;4;12;trial start;12
44800;4;12;sound;1500
45844;4;12;blink;1051
48092;4;13;trial start;13
48191;4;13;percept;Down
49274;4;13;percept;Up
50055;4;13;blink;138
52092;4;14;trial start;14
52650;4;14;percept;Down
53308;4;14;sound;1000
53978;4;14;blink;976
56100;4;15;trial start;15
56150;4;15;percept;Down
57309;4;15;sound;1000
57914;4;15;blink;1027
59825;4;15;percept;Down
60101;4;16;trial start;16
60817;4;16;percept;Up
64110;4;17;trial start;17
64509;4;17;percept;Down
64818;4;17;sound;1500
64705;4;17;blink;189
65550;4;17;blink;1401
67601;4;17;percept;Up
68110;4;18;trial start;18
68901;4;18;percept;Down
69327;4;18;sound;1000
69230;4;18;blink;125
70119;4;18;blink;827
71635;4;18;percept;Up
72119;4;19;trial start;19
73310;4;19;percept;Down
76119;4;20;trial start;20
76518;4;20;percept;Down
76603;4;20;blink;2
76627;4;20;blink;176
76836;4;20;sound;1500
77384;4;20;blink;1273
79277;4;20;percept;Up
80125;4;21;trial start;21
80686;4;21;percept;Down
80836;4;21;sound;1500
80957;4;21;blink;106
81454;4;21;blink;1451
83460;4;21;percept;Up
84128;4;22;trial start;22
84678;4;22;percept;Down
88137;4;23;trial start;23
89345;4;23;sound;1000
89378;4;23;percept;Up
89413;4;23;blink;293
90201;4;23;blink;1302
92145;4;24;trial start;24
92636;4;24;percept;Down
92995;4;24;percept;Up
93370;4;24;sound;1000
94448;4;24;blink;651
96012;4;24;percept;Down
96036;4;25;trial start;25
21;5;1;trial start;1
1196;5;1;percept;Up
4038;5;2;trial start;2
4496;5;2;percept;Down
4763;5;2;sound;1500
5187;5;2;blink;112
5372;5;2;blink;1527
8013;5;2;percept;Up
8047;5;3;trial start;3
8756;5;3;sound;1500
9480;5;3;percept;Down
9569;5;3;blink;1201
11772;5;3;percept;Down
12048;5;4;trial start;4
12713;5;4;percept;Up
14068;5;4;blink;77
16056;5;5;trial start;5
16414;5;5;percept;Down
16764;5;5;sound;1500
17391;5;5;blink;1351
19556;5;5;percept;Up
20056;5;6;trial start;6
20622;5;6;percept;Down
21274;5;6;sound;1000
21937;5;6;blink;1026
23606;5;6;percept;Up
24065;5;7;trial start;7
24681;5;7;percept;Down
28065;5;8;trial start;8
28473;5;8;percept;Up
29282;5;8;sound;1000
29866;5;8;blink;1026
31582;5;8;percept;Down
32074;5;9;trial start;9
32765;5;9;percept;Up
32777;5;9;sound;1500
33320;5;9;blink;1426
35299;5;9;percept;Up
36075;5;10;trial start;10
36557;5;10;percept;Down
38161;5;10;blink;132
40083;5;11;trial start;11
41292;5;11;sound;1000
41483;5;11;percept;Up
41907;5;11;blink;1026
43400;5;11;percept;Down
44083;5;12;trial start;12
44741;5;12;percept;Up
44800;5;12;sound;1500
45348;5;12;blink;1501
47408;5;12;percept;Down
48092;5;13;trial start;13
48525;5;13;percept;Up
51781;5;13;blink;63
52092;5;14;trial start;14
52433;5;14;percept;Down
53309;5;14;sound;1000
53834;5;14;blink;1026
55500;5;14;percept;Down
56101;5;15;trial start;15
56726;5;15;percept;Up
57309;5;15;sound;1000
58070;5;15;blink;826
59442;5;15;percept;Down
60102;5;16;trial start;16
60668;5;16;percept;Up
61274;5;16;blink;77
64110;5;17;trial start;17
64543;5;17;percept;Down
64818;5;17;sound;1500
65443;5;17;blink;1401
67993;5;17;percept;Up
68110;5;18;trial start;18
68676;5;18;percept;Down
69174;5;18;blink;121
69327;5;18;sound;1000
69882;5;18;blink;1101
71602;5;18;percept;Down
72119;5;19;trial start;19
72569;5;19;percept;Up
74440;5;19;blink;125
76119;5;20;trial start;20
76469;5;20;percept;Down
76836;5;20;sound;1500
77485;5;20;blink;1476
79536;5;20;percept;Down
80128;5;21;trial start;21
