Time;Block;Trial;Event;Value
44794;4;12;sound;1500
48086;4;13;trial start;13
48379;4;13;percept;Down
52087;4;14;trial start;14
52411;4;14;percept;Up
52972;4;14;blink;91
53303;4;14;sound;1000
56095;4;15;trial start;15
56404;4;15;percept;Down
56804;4;15;sound;1500
57181;4;15;blink;53
60095;4;16;trial start;16
60462;4;16;percept;Up
64105;4;17;trial start;17
64604;4;17;percept;Down
65313;4;17;sound;1000
66736;4;17;blink;85
68104;4;18;trial start;18
68446;4;18;percept;Up
68821;4;18;sound;1500
72113;4;19;trial start;19
72805;4;19;percept;Down
76114;4;20;trial start;20
76821;4;20;percept;Up
76831;4;20;sound;1500
80122;4;21;trial start;21
80463;4;21;percept;Down
80832;4;21;sound;1500
82191;4;21;blink;52
84122;4;22;trial start;22
84465;4;22;percept;Up
88132;4;23;trial start;23
88489;4;23;percept;Down
88840;4;23;sound;1500
92132;4;24;trial start;24
92431;4;24;percept;Up
93349;4;24;sound;1000
96039;4;25;trial start;25
