Time;Block;Trial;Event;Value
20049;4;6;trial start;6
20582;4;6;percept;Down
20766;4;6;sound;1500
24058;4;7;trial start;7
24466;4;7;percept;Up
25377;4;7;blink;136
28059;4;8;trial start;8
28550;4;8;percept;Down
28775;4;8;sound;1500
32067;4;9;trial start;9
32642;4;9;percept;Up
33276;4;9;sound;1000
36068;4;10;trial start;10
36600;4;10;percept;Down
40076;4;11;trial start;11
40551;4;11;percept;Up
41276;4;11;sound;1000
44068;4;12;trial start;12
44484;4;12;percept;Down
45285;4;12;sound;1000
48077;4;13;trial start;13
48576;4;13;percept;Up
52077;4;14;trial start;14
52444;4;14;percept;Down
53294;4;14;sound;1000
56086;4;15;trial start;15
56694;4;15;percept;Up
56794;4;15;sound;1500
60086;4;16;trial start;16
60503;4;16;percept;Down
64095;4;17;trial start;17
64603;4;17;percept;Up
65303;4;17;sound;1000
67196;4;17;blink;28
68095;4;18;trial start;18
68645;4;18;percept;Down
68812;4;18;sound;1500
72104;4;19;trial start;19
72778;4;19;percept;Up
75208;4;19;blink;91
76104;4;20;trial start;20
76870;4;20;percept;Down
77321;4;20;sound;1000
79685;4;20;blink;89
80113;4;21;trial start;21
80821;4;21;sound;1500
81121;4;21;percept;Up
84113;4;22;trial start;22
84596;4;22;percept;Down
88122;4;23;trial start;23
88471;4;23;percept;Up
89330;4;23;sound;1000
92122;4;24;trial start;24
92530;4;24;percept;Down
93339;4;24;sound;1000
93171;4;24;blink;276
96038;4;25;trial start;25
