Time;Block;Trial;Event;Value
61623;3;16;blink;144
64110;3;17;trial start;17
64552;3;17;percept;Up
64959;3;17;blink;80
65319;3;17;sound;1000
67224;3;17;blink;100
68111;3;18;trial start;18
68510;3;18;percept;Down
69328;3;18;sound;1000
69363;3;18;blink;138
71417;3;18;blink;92
72120;3;19;trial start;19
72586;3;19;percept;Up
73498;3;19;blink;114
76120;3;20;trial start;20
76594;3;20;percept;Down
76817;3;20;blink;123
77337;3;20;sound;1000
79760;3;20;blink;106
80128;3;21;trial start;21
80636;3;21;percept;Up
80837;3;21;sound;1500
80931;3;21;blink;101
82157;3;21;blink;68
83790;3;21;blink;127
84129;3;22;trial start;22
84695;3;22;percept;Down
85751;3;22;blink;88
87263;3;22;blink;74
88137;3;23;trial start;23
88570;3;23;percept;Up
88846;3;23;sound;1500
90272;3;23;blink;32
90327;3;23;blink;6
92138;3;24;trial start;24
92804;3;24;percept;Down
93355;3;24;sound;1000
93427;3;24;blink;93
95210;3;24;blink;106
96036;3;25;trial start;25
22;4;1;trial start;1
710;4;1;blink;58
2517;4;1;percept;Up
3134;4;1;percept;Down
3426;4;1;blink;128
3825;4;1;blink;84
4041;4;2;trial start;2
5235;4;2;percept;Down
5262;4;2;sound;1000
7057;4;2;blink;126
8057;4;3;trial start;3
8158;4;3;blink;63
8751;4;3;percept;Up
8762;4;3;sound;1500
12058;4;4;trial start;4
12793;4;4;percept;Down
14176;4;4;blink;120
16066;4;5;trial start;5
16690;4;5;percept;Up
16774;4;5;sound;1500
17620;4;5;blink;48
20066;4;6;trial start;6
20624;4;6;percept;Down
20786;4;6;sound;1500
21157;4;6;blink;154
24076;4;7;trial start;7
24519;4;7;percept;Up
24924;4;7;blink;73
26847;4;7;blink;169
28075;4;8;trial start;8
28587;4;8;percept;Down
28795;4;8;sound;1500
30702;4;8;blink;145
32084;4;9;trial start;9
32467;4;9;percept;Up
33293;4;9;sound;1000
34021;4;9;blink;9
34052;4;9;blink;20
34871;4;9;blink;114
36084;4;10;trial start;10
36438;4;10;percept;Down
40094;4;11;trial start;11
40486;4;11;percept;Up
40801;4;11;sound;1500
44093;4;12;trial start;12
44593;4;12;percept;Down
45310;4;12;sound;1000
48102;4;13;trial start;13
49109;4;13;percept;Up
52102;4;14;trial start;14
52552;4;14;percept;Down
52819;4;14;sound;1500
54639;4;14;blink;86
56111;4;15;trial start;15
56502;4;15;percept;Up
57319;4;15;sound;1000
58671;4;15;blink;113
59299;4;15;blink;200
60112;4;16;trial start;16
60494;4;16;percept;Down
62468;4;16;blink;89
64120;4;17;trial start;17
63896;4;17;blink;266
64481;4;17;percept;Up
65332;4;17;sound;1000
65552;4;17;blink;143
67554;4;17;blink;120
68121;4;18;trial start;18
68573;4;18;percept;Down
68883;4;18;blink;114
69341;4;18;sound;1000
70178;4;18;blink;106
70669;4;18;blink;202
72130;4;19;trial start;19
72815;4;19;percept;Up
73166;4;19;blink;137
74663;4;19;blink;89
76130;4;20;trial start;20
76748;4;20;percept;Down
77033;4;20;blink;116
77349;4;20;sound;1000
78426;4;20;blink;436
80139;4;21;trial start;21
80599;4;21;percept;Up
80850;4;21;sound;1500
81502;4;21;blink;82
84139;4;22;trial start;22
84524;4;22;percept;Down
84699;4;22;blink;82
87470;4;22;blink;95
88148;4;23;trial start;23
88525;4;23;percept;Up
88859;4;23;sound;1500
90142;4;23;blink;54
92148;4;24;trial start;24
92575;4;24;percept;Down
92972;4;24;blink;89
93368;4;24;sound;1000
94478;4;24;blink;203
96041;4;25;trial start;25
