Observer;Condition;SessionID;Block;Trial;Blink;Event;Value;Time;RelativeLocation;Direction
PHM88W;blink;2017-01-20-09-22-15;1,0;1,0;0,0;Block start;;1484900620,55;-1,0;1,0
PHM88W;blink;2017-01-20-09-22-15;1,0;1,0;0,0;Percept;-1;0,985999822617;-0,514999985695;1,0
PHM88W;blink;2017-01-20-09-22-15;1,0;2,0;1,5;Trajectory limit;-1;4,01099991798;1,00199997425;-1,0
PHM88W;blink;2017-01-20-09-22-15;1,0;2,0;1,5;Reverse rotation;;4,01799988747;1,00199997425;-1,0
PHM88W;blink;2017-01-20-09-22-15;1,0;2,0;1,5;Percept;1;4,46899986267;0,776999950409;-1,0
PHM88W;blink;2017-01-20-09-22-15;1,0;2,0;1,5;Sound;1.5;4,71899986267;0,648000001907;-1,0
PHM88W;blink;2017-01-20-09-22-15;1,0;2,0;1,5;Percept;-1;7,46099996567;-0,71899998188;-1,0
PHM88W;blink;2017-01-20-09-22-15;1,0;3,0;1,5;Trajectory limit;1;8,01899981499;-0,998000025749;1,0
PHM88W;blink;2017-01-20-09-22-15;1,0;3,0;1,5;Reverse rotation;;8,02699995041;-0,998000025749;1,0
PHM88W;blink;2017-01-20-09-22-15;1,0;3,0;1,5;Sound;1.5;8,72399997711;-0,645499944687;1,0
PHM88W;blink;2017-01-20-09-22-15;1,0;3,0;1,5;Percept;1;11,6610000134;0,818500041962;1,0
PHM88W;blink;2017-01-20-09-22-15;1,0;4,0;0,0;Trajectory limit;-1;12,018999815;1,00199997425;-1,0
PHM88W;blink;2017-01-20-09-22-15;1,0;4,0;0,0;Reverse rotation;;12,0269999504;1,00199997425;-1,0
PHM88W;blink;2017-01-20-09-22-15;1,0;5,0;1,0;Trajectory limit;1;16,0279998779;-0,99749994278;1,0
PHM88W;blink;2017-01-20-09-22-15;1,0;5,0;1,0;Reverse rotation;;16,0360000134;-0,99749994278;1,0
PHM88W;blink;2017-01-20-09-22-15;1,0;5,0;1,0;Sound;1.0;17,2279999256;-0,397499918938;1,0
PHM88W;blink;2017-01-20-09-22-15;1,0;5,0;1,0;Percept;-1;17,9279999733;-0,0514999628067;1,0
PHM88W;blink;2017-01-20-09-22-15;1,0;6,0;1,0;Trajectory limit;-1;20,0279998779;1,00250005722;-1,0
PHM88W;blink;2017-01-20-09-22-15;1,0;6,0;1,0;Reverse rotation;;20,0360000134;1,00250005722;-1,0
PHM88W;blink;2017-01-20-09-22-15;1,0;6,0;1,0;Percept;1;21,1859998703;0,427500009537;-1,0
PHM88W;blink;2017-01-20-09-22-15;1,0;6,0;1,0;Sound;1.0;21,2359998226;0,398500084877;-1,0
PHM88W;blink;2017-01-20-09-22-15;1,0;7,0;0,0;Trajectory limit;1;24,0360000134;-0,99849998951;1,0
PHM88W;blink;2017-01-20-09-22-15;1,0;7,0;0,0;Reverse rotation;;24,0439999104;-0,99849998951;1,0
PHM88W;blink;2017-01-20-09-22-15;1,0;7,0;0,0;Percept;-1;25,5529999733;-0,244500041008;1,0
PHM88W;blink;2017-01-20-09-22-15;1,0;8,0;1,0;Trajectory limit;-1;28,0360000134;1,00150001049;-1,0
PHM88W;blink;2017-01-20-09-22-15;1,0;8,0;1,0;Reverse rotation;;28,0439999104;1,00150001049;-1,0
PHM88W;blink;2017-01-20-09-22-15;1,0;8,0;1,0;Percept;1;29,1109998226;0,468000054359;-1,0
PHM88W;blink;2017-01-20-09-22-15;1,0;8,0;1,0;Sound;1.0;29,243999958;0,397500038147;-1,0
PHM88W;blink;2017-01-20-09-22-15;1,0;8,0;1,0;Percept;1;31,518999815;-0,735999941826;-1,0
PHM88W;blink;2017-01-20-09-22-15;1,0;9,0;1,5;Trajectory limit;1;32,0460000038;-0,996500015259;1,0
PHM88W;blink;2017-01-20-09-22-15;1,0;9,0;1,5;Reverse rotation;;32,0529999733;-0,996500015259;1,0
PHM88W;blink;2017-01-20-09-22-15;1,0;9,0;1,5;Sound;1.5;32,7449998856;-0,647000074387;1,0
PHM88W;blink;2017-01-20-09-22-15;1,0;9,0;1,5;Percept;-1;33,2949998379;-0,37600004673;1,0
PHM88W;blink;2017-01-20-09-22-15;1,0;9,0;1,5;Percept;1;35,6119999886;0,781999945641;1,0
PHM88W;blink;2017-01-20-09-22-15;1,0;10,0;0,0;Trajectory limit;-1;36,0449998379;1,00299990177;-1,0
PHM88W;blink;2017-01-20-09-22-15;1,0;10,0;0,0;Reverse rotation;;36,0529999733;1,00299990177;-1,0
PHM88W;blink;2017-01-20-09-22-15;1,0;11,0;1,5;Trajectory limit;1;40,0529999733;-0,998999834061;1,0
PHM88W;blink;2017-01-20-09-22-15;1,0;11,0;1,5;Reverse rotation;;40,0609998703;-0,998999834061;1,0
PHM88W;blink;2017-01-20-09-22-15;1,0;11,0;1,5;Sound;1.5;40,753000021;-0,648999810219;1,0
PHM88W;blink;2017-01-20-09-22-15;1,0;11,0;1,5;Percept;-1;41,3609998226;-0,348999857903;1,0
