Time;Block;Trial;Event;Value
84114;3;22;trial start;22
86743;3;22;blink;106
88122;3;23;trial start;23
88597;3;23;percept;Down
88563;3;23;blink;55
89331;3;23;sound;1000
89945;3;23;blink;978
91489;3;23;percept;Down
92123;3;24;trial start;24
92841;3;24;sound;1500
93556;3;24;percept;Up
92869;3;24;blink;2177
95464;3;24;percept;Down
96039;3;25;trial start;25
19;4;1;trial start;1
1;4;1;blink;87
187;4;1;blink;103
906;4;1;percept;Up
4033;4;2;trial start;2
4598;4;2;percept;Down
5249;4;2;sound;1000
5919;4;2;blink;1026
7590;4;2;percept;Up
8041;4;3;trial start;3
8750;4;3;sound;1500
9373;4;3;percept;Down
9566;4;3;blink;1234
11299;4;3;percept;Up
12041;4;4;trial start;4
13050;4;4;percept;Down
13320;4;4;blink;221
16050;4;5;trial start;5
16424;4;5;percept;Up
17259;4;5;sound;1000
18191;4;5;percept;Down
18098;4;5;blink;1350
19933;4;5;percept;Up
20051;4;6;trial start;6
21275;4;6;sound;1000
21426;4;6;percept;Down
21909;4;6;blink;1000
23358;4;6;percept;Up
24067;4;7;trial start;7
24917;4;7;percept;Down
28067;4;8;trial start;8
28409;4;8;percept;Up
28784;4;8;sound;1500
29499;4;8;blink;1428
31784;4;8;percept;Up
32076;4;9;trial start;9
32785;4;9;sound;1500
33276;4;9;percept;Down
33438;4;9;blink;1375
35792;4;9;percept;Up
36076;4;10;trial start;10
40085;4;11;trial start;11
40477;4;11;percept;Up
40794;4;11;sound;1500
41313;4;11;blink;1552
43351;4;11;percept;Up
44085;4;12;trial start;12
44768;4;12;percept;Down
44802;4;12;sound;1500
45510;4;12;blink;1400
47885;4;12;percept;Up
48095;4;13;trial start;13
49935;4;13;percept;Up
52094;4;14;trial start;14
52811;4;14;sound;1500
52911;4;14;percept;Down
53427;4;14;blink;1475
55594;4;14;percept;Up
56103;4;15;trial start;15
57311;4;15;sound;1000
57812;4;15;percept;Down
59508;4;15;blink;439
60104;4;16;trial start;16
61245;4;16;percept;Down
64112;4;17;trial start;17
64745;4;17;percept;Up
65321;4;17;sound;1000
65824;4;17;blink;1128
66987;4;17;percept;Up
68112;4;18;trial start;18
69046;4;18;percept;Down
69330;4;18;sound;1000
70006;4;18;blink;975
71446;4;18;percept;Up
72121;4;19;trial start;19
73139;4;19;percept;Down
76122;4;20;trial start;20
76980;4;20;percept;Down
76938;4;20;blink;57
77339;4;20;sound;1000
77911;4;20;blink;1025
79922;4;20;percept;Up
80131;4;21;trial start;21
80839;4;21;sound;1500
82157;4;21;blink;1077
83763;4;21;percept;Up
84139;4;22;trial start;22
85280;4;22;percept;Down
88156;4;23;trial start;23
88790;4;23;percept;Up
89107;4;23;blink;167
89357;4;23;sound;1000
90021;4;23;blink;1075
92148;4;24;trial start;24
92176;4;24;percept;Down
92866;4;24;sound;1500
93665;4;24;percept;Down
93593;4;24;blink;2178
96039;4;25;trial start;25
22;5;1;trial start;1
797;5;1;percept;Up
4031;5;2;trial start;2
4464;5;2;percept;Down
5249;5;2;sound;1000
5891;5;2;blink;925
7406;5;2;percept;Down
8040;5;3;trial start;3
8741;5;3;sound;1500
9298;5;3;percept;Up
9405;5;3;blink;1377
11273;5;3;percept;Up
12040;5;4;trial start;4
12690;5;4;percept;Down
16058;5;5;trial start;5
16515;5;5;percept;Up
17259;5;5;sound;1000
17877;5;5;blink;1025
19324;5;5;percept;Up
20058;5;6;trial start;6
21275;5;6;sound;1000
21550;5;6;percept;Down
22043;5;6;blink;950
23558;5;6;percept;Up
24066;5;7;trial start;7
24674;5;7;percept;Down
25181;5;7;blink;293
27059;5;7;percept;Down
28067;5;8;trial start;8
28784;5;8;sound;1500
28841;5;8;percept;Down
29356;5;8;blink;1525
31684;5;8;percept;Up
32075;5;9;trial start;9
32785;5;9;sound;1500
33335;5;9;blink;110
33683;5;9;percept;Up
33656;5;9;blink;303
34156;5;9;blink;850
35477;5;9;percept;Up
36076;5;10;trial start;10
36784;5;10;percept;Down
40085;5;11;trial start;11
40601;5;11;percept;Up
40793;5;11;sound;1500
41454;5;11;blink;1475
43567;5;11;percept;Up
44084;5;12;trial start;12
44802;5;12;sound;1500
45267;5;12;percept;Down
45558;5;12;blink;1275
47786;5;12;percept;Up
48093;5;13;trial start;13
49293;5;13;percept;Down
52094;5;14;trial start;14
52811;5;14;sound;1500
53404;5;14;blink;1500
55619;5;14;percept;Up
56102;5;15;trial start;15
57311;5;15;sound;1000
57419;5;15;percept;Down
57785;5;15;blink;1100
59552;5;15;percept;Up
60103;5;16;trial start;16
61244;5;16;percept;Down
64112;5;17;trial start;17
64578;5;17;percept;Up
65320;5;17;sound;1000
65970;5;17;blink;1001
67504;5;17;percept;Up
68112;5;18;trial start;18
69329;5;18;sound;1000
69403;5;18;percept;Down
69920;5;18;blink;1026
71512;5;18;percept;Up
72121;5;19;trial start;19
73612;5;19;percept;Down
75275;5;19;blink;130
76121;5;20;trial start;20
77104;5;20;percept;Down
77338;5;20;sound;1000
77839;5;20;blink;1025
79413;5;20;percept;Up
80129;5;21;trial start;21
80838;5;21;sound;1500
81463;5;21;percept;Down
81712;5;21;blink;162
82315;5;21;blink;900
83721;5;21;percept;Up
84131;5;22;trial start;22
86021;5;22;percept;Down
88139;5;23;trial start;23
88730;5;23;percept;Up
89094;5;23;blink;100
89356;5;23;sound;1000
90074;5;23;blink;1175
91848;5;23;percept;Up
92147;5;24;trial start;24
92873;5;24;sound;1500
93480;5;24;percept;Down
93724;5;24;blink;1175
95365;5;24;percept;Up
96038;5;25;trial start;25
18;6;1;trial start;1
1;6;1;blink;130
1915;6;1;percept;Up
4031;6;2;trial start;2
5249;6;2;sound;1000
6047;6;2;blink;775
8041;6;3;trial start;3
8749;6;3;sound;1500
8890;6;3;percept;Down
9380;6;3;blink;1050
11473;6;3;percept;Up
12040;6;4;trial start;4
13799;6;4;percept;Up
16049;6;5;trial start;5
16692;6;5;percept;Down
17258;6;5;sound;1000
17932;6;5;blink;975
19733;6;5;percept;Up
20050;6;6;trial start;6
21268;6;6;sound;1000
21752;6;6;blink;1050
23342;6;6;percept;Up
24058;6;7;trial start;7
25017;6;7;percept;Down
28060;6;8;trial start;8
28776;6;8;sound;1500
29050;6;8;percept;Up
29339;6;8;blink;1425
31301;6;8;percept;Up
32068;6;9;trial start;9
32778;6;9;sound;1500
32826;6;9;percept;Down
33443;6;9;blink;1475
35692;6;9;percept;Up
36068;6;10;trial start;10
40076;6;11;trial start;11
40635;6;11;percept;Down
40785;6;11;sound;1500
41386;6;11;blink;1475
43353;6;11;percept;Up
44077;6;12;trial start;12
44794;6;12;sound;1500
45444;6;12;blink;1400
47385;6;12;percept;Up
48086;6;13;trial start;13
48960;6;13;percept;Down
52085;6;14;trial start;14
52503;6;14;percept;Up
52803;6;14;sound;1500
53396;6;14;blink;1550
55519;6;14;percept;Up
56095;6;15;trial start;15
57303;6;15;sound;1000
57907;6;15;blink;426
58640;6;15;blink;445
59427;6;15;percept;Down
60094;6;16;trial start;16
61212;6;16;percept;Up
64103;6;17;trial start;17
64521;6;17;percept;Down
65077;6;17;blink;128
65312;6;17;sound;1000
65849;6;17;blink;1050
67462;6;17;percept;Up
68104;6;18;trial start;18
69321;6;18;sound;1000
69982;6;18;blink;975
71604;6;18;percept;Up
72114;6;19;trial start;19
72845;6;19;percept;Down
76113;6;20;trial start;20
76420;6;20;blink;27
76546;6;20;percept;Up
77330;6;20;sound;1000
78026;6;20;blink;925
79463;6;20;percept;Up
80122;6;21;trial start;21
80831;6;21;sound;1500
81047;6;21;percept;Down
81499;6;21;blink;1475
83497;6;21;percept;Up
84123;6;22;trial start;22
88131;6;23;trial start;23
88672;6;23;percept;Down
89339;6;23;sound;1000
90054;6;23;blink;1050
91672;6;23;percept;Up
92131;6;24;trial start;24
92848;6;24;sound;1500
94394;6;24;blink;585
95582;6;24;percept;Up
96038;6;25;trial start;25
22;7;1;trial start;1
4039;7;2;trial start;2
4497;7;2;percept;Down
5256;7;2;sound;1000
8048;7;3;trial start;3
8498;7;3;percept;Up
8756;7;3;sound;1500
9827;7;3;blink;1053
11306;7;3;percept;Up
12048;7;4;trial start;4
13073;7;4;percept;Down
16057;7;5;trial start;5
16715;7;5;percept;Down
17265;7;5;sound;1000
17968;7;5;blink;929
19332;7;5;percept;Up
20057;7;6;trial start;6
21017;7;6;percept;Down
21331;7;6;sound;1000
22066;7;6;blink;751
23365;7;6;percept;Down
24066;7;7;trial start;7
24599;7;7;percept;Up
28066;7;8;trial start;8
28349;7;8;percept;Down
28591;7;8;blink;158
28783;7;8;sound;1500
29483;7;8;blink;1476
31774;7;8;percept;Up
32075;7;9;trial start;9
32783;7;9;sound;1500
33049;7;9;percept;Down
33431;7;9;blink;1476
35400;7;9;percept;Up
36075;7;10;trial start;10
36608;7;10;percept;Down
40084;7;11;trial start;11
40717;7;11;percept;Up
40792;7;11;sound;1500
40908;7;11;blink;143
41371;7;11;blink;1452
43475;7;11;percept;Up
44084;7;12;trial start;12
44801;7;12;sound;1500
45025;7;12;percept;Down
45422;7;12;blink;1527
47551;7;12;percept;Up
48093;7;13;trial start;13
48677;7;13;percept;Down
51682;7;13;blink;115
52094;7;14;trial start;14
52810;7;14;sound;1500
53366;7;14;blink;1575
55276;7;14;percept;Up
56102;7;15;trial start;15
57310;7;15;sound;1000
57835;7;15;blink;1200
59785;7;15;percept;Up
60102;7;16;trial start;16
60702;7;16;percept;Down
64111;7;17;trial start;17
64527;7;17;percept;Up
64851;7;17;blink;139
65320;7;17;sound;1000
65897;7;17;blink;1006
67352;7;17;percept;Up
68111;7;18;trial start;18
68636;7;18;percept;Down
69337;7;18;sound;1000
69953;7;18;blink;977
71369;7;18;percept;Up
72128;7;19;trial start;19
73320;7;19;percept;Up
76121;7;20;trial start;20
76511;7;20;percept;Down
76665;7;20;blink;266
77339;7;20;sound;1000
77904;7;20;blink;1076
79538;7;20;percept;Up
80129;7;21;trial start;21
80838;7;21;sound;1500
81197;7;21;percept;Down
81749;7;21;blink;1226
83420;7;21;percept;Up
84129;7;22;trial start;22
85137;7;22;percept;Down
88138;7;23;trial start;23
88546;7;23;percept;Up
88435;7;23;blink;141
89348;7;23;sound;1000
90047;7;23;blink;1026
91929;7;23;percept;Up
92138;7;24;trial start;24
92855;7;24;sound;1500
93879;7;24;blink;215
94096;7;24;percept;Down
94597;7;24;blink;775
95856;7;24;percept;Up
96037;7;25;trial start;25
22;8;1;trial start;1
865;8;1;percept;Up
4040;8;2;trial start;2
4390;8;2;percept;Down
5266;8;2;sound;1000
5928;8;2;blink;878
7082;8;2;percept;Up
8057;8;3;trial start;3
8767;8;3;percept;Down
8780;8;3;sound;1500
9344;8;3;blink;802
10665;8;3;blink;320
11407;8;3;percept;Down
12057;8;4;trial start;4
16066;8;5;trial start;5
16508;8;5;percept;Up
17275;8;5;sound;1000
17894;8;5;blink;976
19417;8;5;percept;Down
20075;8;6;trial start;6
21108;8;6;percept;Down
21292;8;6;sound;1000
21797;8;6;blink;1103
23733;8;6;percept;Down
24084;8;7;trial start;7
28084;8;8;trial start;8
28328;8;8;blink;111
28801;8;8;sound;1500
29345;8;8;blink;1577
31434;8;8;percept;Up
32093;8;9;trial start;9
32802;8;9;sound;1500
33282;8;9;blink;1550
35451;8;9;percept;Down
36093;8;10;trial start;10
38393;8;10;blink;106
40103;8;11;trial start;11
40518;8;11;percept;Up
40811;8;11;sound;1500
41311;8;11;blink;1527
43586;8;11;percept;Down
44102;8;12;trial start;12
44819;8;12;sound;1500
44616;8;12;blink;505
45395;8;12;blink;1500
47352;8;12;percept;Up
48111;8;13;trial start;13
52111;8;14;trial start;14
52461;8;14;percept;Down
52677;8;14;blink;148
52828;8;14;sound;1500
53401;8;14;blink;1500
55636;8;14;percept;Up
56120;8;15;trial start;15
57329;8;15;sound;1000
57869;8;15;blink;1025
59720;8;15;percept;Down
60120;8;16;trial start;16
64129;8;17;trial start;17
64571;8;17;percept;Up
64888;8;17;blink;133
65338;8;17;sound;1000
65794;8;17;blink;1052
67487;8;17;percept;Down
68129;8;18;trial start;18
69346;8;18;sound;1000
70264;8;18;percept;Down
70557;8;18;blink;549
71429;8;18;percept;Down
72138;8;19;trial start;19
76138;8;20;trial start;20
76696;8;20;percept;Down
77355;8;20;sound;1000
77689;8;20;blink;71
77920;8;20;blink;1025
79596;8;20;percept;Up
80147;8;21;trial start;21
80813;8;21;percept;Down
80856;8;21;sound;1500
81454;8;21;blink;1501
83747;8;21;percept;Down
84147;8;22;trial start;22
85037;8;22;blink;56
85898;8;22;percept;Down
88156;8;23;trial start;23
88747;8;23;percept;Up
89365;8;23;sound;1000
90023;8;23;blink;950
91531;8;23;percept;Down
92156;8;24;trial start;24
92873;8;24;sound;1500
93649;8;24;blink;150
94098;8;24;percept;Down
94026;8;24;blink;202
94456;8;24;blink;319
95114;8;24;blink;329
95781;8;24;percept;Down
96039;8;25;trial start;25
