Time;Block;Trial;Event;Value
44068;3;12;trial start;12
44685;3;12;percept;Down
45285;3;12;sound;1000
45947;3;12;blink;1012
47393;3;12;percept;Up
48077;3;13;trial start;13
48477;3;13;percept;Down
52077;3;14;trial start;14
52443;3;14;percept;Up
52795;3;14;sound;1500
53530;3;14;blink;1452
55494;3;14;percept;Up
56086;3;15;trial start;15
56502;3;15;percept;Down
57078;3;15;blink;47
57294;3;15;sound;1000
57964;3;15;blink;958
59411;3;15;percept;Up
60086;3;16;trial start;16
60544;3;16;percept;Down
64095;3;17;trial start;17
64461;3;17;percept;Up
64805;3;17;sound;1500
65492;3;17;blink;1357
67411;3;17;percept;Up
68095;3;18;trial start;18
68470;3;18;percept;Down
68812;3;18;sound;1500
69597;3;18;blink;1334
71487;3;18;percept;Up
72104;3;19;trial start;19
72662;3;19;percept;Down
73799;3;19;blink;74
76104;3;20;trial start;20
76462;3;20;percept;Up
76821;3;20;sound;1500
77457;3;20;blink;1457
79371;3;20;percept;Up
80113;3;21;trial start;21
80571;3;21;percept;Down
81322;3;21;sound;1000
81964;3;21;blink;932
83363;3;21;percept;Up
84113;3;22;trial start;22
84513;3;22;percept;Down
86780;3;22;blink;45
88122;3;23;trial start;23
88489;3;23;percept;Up
89331;3;23;sound;1000
89948;3;23;blink;1036
91555;3;23;percept;Up
92122;3;24;trial start;24
92555;3;24;percept;Down
92839;3;24;sound;1500
93428;3;24;blink;1478
95372;3;24;percept;Up
96038;3;25;trial start;25
21;4;1;trial start;1
572;4;1;percept;Up
4031;4;2;trial start;2
4405;4;2;percept;Down
5247;4;2;sound;1000
5853;4;2;blink;992
7281;4;2;percept;Up
8039;4;3;trial start;3
8456;4;3;percept;Down
9247;4;3;sound;1000
9482;4;3;blink;9
9780;4;3;blink;1004
11356;4;3;percept;Up
12039;4;4;trial start;4
12322;4;4;percept;Down
16048;4;5;trial start;5
16365;4;5;percept;Up
17257;4;5;sound;1000
17991;4;5;blink;929
19473;4;5;percept;Up
20049;4;6;trial start;6
20365;4;6;percept;Down
21266;4;6;sound;1000
21865;4;6;blink;966
23357;4;6;percept;Up
24057;4;7;trial start;7
24415;4;7;percept;Down
28058;4;8;trial start;8
28391;4;8;percept;Up
28775;4;8;sound;1500
29476;4;8;blink;1276
